block_timestamp,supply_rates,borrow_rates,prices_usd,total_supply_history,total_borrows_history
1595415648,0.019022270285900193,0.05721153551846128,1.000000,20089698220.42473488,150980879.91270699
1595501157,0.0163308719124363,0.0538624478371753,1.000000,18520502428.21563263,126934334.60369879
1595586666,0.016818386681138497,0.054487114121152994,1.000000,17602659799.99586648,122569971.98413031
1595672176,0.018364165945221958,0.05640825403685449,1.000000,16184896935.09210198,119098462.11477422
1595757685,0.016066269535957415,0.05350489437196157,1.000000,12545029033.29559700,84900169.466286765512
1595843194,0.018362684395421807,0.056401234619040064,1.000000,12504740032.87308112,92010282.211821365304
1595928703,0.016848472279749,0.05453313949293148,1.000000,12746741286.06078210,89030954.999698789813
1596014213,0.010992423146478634,0.046358618255525195,1.000000,10050992533.32510729,53822773.584418839590
1596099722,0.010273951233957647,0.04521073063023321,1.000000,10385204383.87897768,53014937.940037600660
1596185231,0.016736216831180577,0.05435043001314161,1.000000,9827124260.80396973,68304763.348330398202
1596270740,0.010817835403569807,0.04587566407139508,1.000000,12701382513.02317998,65910387.868795515884
1596356250,0.008511759356248937,0.04235947810531819,1.000000,13069738263.65750082,59235737.161513986364
1596441759,0.008698331894332896,0.04267795944655726,1.000000,12612222274.68555079,57978392.134039758250
1596527268,0.01032481864416534,0.04533476821045144,1.000000,11253629728.90015150,57659573.734301128752
1596612778,0.01588182442682149,0.05311020375125548,1.000000,9012815290.66534658,59796578.991738864865
1596698287,0.023425918718042688,0.062194015776775295,1.000000,7729687972.69383231,65837985.080846947264
1596783796,0.020832138211768977,0.059227375344630837,1.000000,8485654302.84929358,66927216.042119047257
1596869305,0.023405982108052316,0.06218088828897863,1.000000,7884396203.37875273,67131305.576117363383
1596954815,0.021539162364822676,0.06011724532054675,1.000000,8366075942.07953484,67786249.934972288950
1597040324,0.02176090215025547,0.06037015829624173,1.000000,8409372306.83687828,68583148.432290976768
1597125833,0.02297151098462076,0.06171036144520097,1.000000,8185135667.81909415,68942189.406407365410
1597211342,0.0237330103949029,0.06253739670537008,1.000000,8154023929.81584545,70030037.383483654155
1597296852,0.025122347571310544,0.06401074258597757,1.000000,7890445557.41746104,70067633.960089167241
1597382361,0.020962181264180077,0.05945414611644326,1.000000,8713175018.09750378,69427852.064130644776
1597467870,0.020362390881098397,0.05877481063007006,1.000000,8847819500.70594800,69353427.223437224658
1597553380,0.022392842141305894,0.06107026453439878,1.000000,8383058951.70617249,69557228.930263070485
1597638889,0.025713771260742046,0.06459671603834687,1.000000,7842397816.95984346,70429661.104615177215
1597724398,0.023907634746476072,0.06269726530449918,1.000000,8069487211.97513817,69470911.945598097493
1597809907,0.02655651710980448,0.06494009085304929,1.000000,8920049002.53701273,79520511.077679798354
1597895417,0.06766214293357668,0.09757578913335375,1.000000,6192837002.77538603,95044970.063652345687
1597980926,0.08736882549408616,0.1099785517461724,1.000000,5620000505.54634256,100253254.95050443
1598066435,0.07124490168662619,0.10032728378444955,1.000000,5582629230.22562939,89276358.077824195997
1598151944,0.06489767057424148,0.09623688531927635,1.000000,5881483926.65403707,89395311.780654456320
1598237454,0.05318416860224318,0.0881355973253939,1.000000,6499166177.10432171,88639872.546214077348
1598322963,0.04033011739561085,0.07788845281540983,1.000000,7490781294.05496185,86303496.298349579971
1598408472,0.030849035161186145,0.06971648779887403,1.000000,8442863422.54366768,84664521.938516538517
1598493982,0.028773049791654213,0.06771529848548449,1.000000,8557402224.15145049,82430698.945615655989
1598579491,0.026679206671295246,0.06562273486996077,1.000000,8857962013.97218543,81655775.425373839424
1598665000,0.02564688708635986,0.06454182667080861,1.000000,9091781797.23995452,81777152.957709525105
